shopid,seller_type,rating_star,display_response_rate,sku,camp_flag,main_category,p30_gmv,p30_order_cnt,follower_count,Decorated
98700169,NS,4.86,83,11,N,Home & Living,5330.48,118,277,0
99306039,NS,4.9,92,17,N,Home & Living,1135,5,116,0
101568010,NS,4.96,78,206,N,Groceries & Pets,997.88,22,101,0
102490141,NS,4.96,95,188,N,Home & Living,1000.53,10,4,1
104461095,PS,4.88,95,194,N,Women Clothes,5463.3,138,604,0
109616897,NS,4.74,57,204,N,Mobile & Accessories,1371.66,26,4935,0
111746395,NS,4.77,95,218,N,Gaming & Consoles,78.26,6,1758,0
114055084,NS,4.81,95,39,N,"Games, Books & Hobbies",646,7,19,0
115496387,NS,4.62,95,920,N,Men Shoes,1632.6,8,2391,0
117276100,NS,4.86,65,29,N,Health & Beauty,517.12,8,28,0
117459354,NS,4.89,57,54,N,Automotive,325.95,12,4,0
117879959,NS,4.86,89,56,N,Automotive,4961,58,96,0
118929310,NS,5,95,83,N,Home & Living,1019.25,10,3,0
119930989,NS,4.84,57,85,N,Automotive,228.85,13,407,0
120927548,NS,4.8,95,188,N,Computer & Accessories,1278.36,23,12,0
121803103,NS,4.88,91,362,N,Women's Bags,2111.94,57,116,0
125278081,NS,4.85,91,161,N,Mobile & Accessories,280,10,1,0
127663954,NS,4.88,57,1085,N,Fashion Accessories,140.41,9,7,0
127890796,NS,4.87,95,39,N,Mobile & Accessories,5084.57,56,26,0
131709430,NS,4.96,78,8,N,Health & Beauty,19420.29,52,178,0
132806734,NS,4.86,57,205,N,Home & Living,341.74,11,878,0
133043881,PS,4.88,94,265,N,Home & Living,3601.5,114,2505,0
133292231,NS,4.89,93,1503,Y,Automotive,12163.8,136,264,1
133456830,NS,5,88,337,N,Mobile & Accessories,138.21,8,1,0
133466911,NS,4.92,95,1018,N,"Games, Books & Hobbies",877.75,11,13,1
133680589,NS,5,78,54,N,Home & Living,191.7,6,5,0
134270804,NS,4.88,87,32,N,Health & Beauty,347.14,8,175,0
134955796,NS,4.81,65,2379,Y,Fashion Accessories,3477.63,109,1236,1
134959520,NS,4.7,95,2021,N,Women Clothes,312.56,8,1606,0
134974876,NS,4.86,95,76,N,Health & Beauty,1152,10,9,0
136516901,NS,5,93,94,N,Automotive,6198.59,19,269,0
138617831,NS,5,92,937,N,Men Shoes,2225.45,14,568,0
138878727,NS,4.92,87,344,N,Women Shoes,1838.27,41,724,0
138966517,NS,4.84,95,727,N,Women Clothes,2401.84,56,3125,0
141988536,NS,5,57,112,N,Home & Living,1918.17,8,159,0
142913357,NS,4.85,93,254,Y,Baby & Toys,603.34,18,345,1
91213,NS,4.79,94,66,N,Men Clothes,21966.95,373,8340,0
298876,PS,4.79,95,1447,N,Home & Living,6003.15,94,2151,0
338644,NS,4.87,95,68,N,Baby & Toys,3148.79,44,417,0
648493,NS,4.46,85,997,Y,Women Clothes,773.47,23,819,1
725868,PS,4.78,87,129,Y,Mobile & Accessories,85980.67,713,3261,1
1588155,NS,4.54,93,130,N,Women Clothes,2808.47,41,1023,0
1957067,NS,4.72,84,13,N,Fashion Accessories,228.93,7,138,0
2271772,NS,4.99,65,299,N,Health & Beauty,959,22,289,0
3018582,NS,4.65,65,75,N,Men's Bags & Wallets,300,5,216,0
3427165,NS,4.97,87,10,N,Baby & Toys,162.04,8,843,0
3723140,NS,4.76,95,37,N,Women Shoes,187.68,10,1977,0
4346969,NS,4.94,95,306,N,Women's Bags,3861,61,1131,0
5239657,PS,4.86,65,123,N,Women Clothes,7982.43,288,2272,0
6755803,NS,4.64,91,220,N,Men Shoes,1851.29,13,272,0
6842366,NS,4.97,95,35,N,Health & Beauty,276.98,6,211,0
9057281,NS,4.94,93,86,N,Baby & Toys,4319.05,48,671,0
10494348,NS,4.94,88,18,N,Women's Bags,655,5,426,0
11593158,NS,4.55,89,972,N,Mobile & Accessories,911.33,25,4007,0
12169819,NS,4.79,95,10,N,Watches,225.13,5,157,0
12995315,PS,4.86,93,609,Y,Sports & Outdoor,17958.79,307,1016,1
13186230,NS,4.84,89,299,N,Sports & Outdoor,1470.34,20,530,0
13244307,NS,4.74,78,291,N,Women Shoes,7049.65,173,2033,0
14191781,NS,4.98,80,17,N,Health & Beauty,1463,11,1051,0
14362935,NS,4.78,57,35,N,Groceries & Pets,12271.77,207,354,0
14542855,NS,4.5,92,88,N,Home & Living,128,5,1594,0
15032205,NS,4.98,85,11,N,Baby & Toys,426.16,9,222,0
16426668,NS,4.66,65,27,N,Health & Beauty,398.93,9,221,0
17856973,NS,5,83,8,N,Women's Bags,600,6,82,0
18248480,PS,4.81,87,6234,N,Health & Beauty,157590.82,6561,35030,0
18724015,PS,4.82,94,106,N,Home Appliances,470210.01,5831,16190,0
18748874,PS,4.96,86,46,N,Muslim Fashion,17105.28,173,682,0
19100148,NS,4.91,78,20,N,Women's Bags,225.73,11,138,0
19435459,PS,4.95,95,144,N,Baby & Toys,39737.67,1169,1172,0
19930173,NS,4.98,94,6,N,Tickets & Vouchers,1575.27,147,292,0
20089409,NS,4.93,88,153,N,Gaming & Consoles,934,17,266,0
20571380,NS,4.83,90,185,N,Health & Beauty,4535.83,109,3785,0
21709600,NS,4.97,90,27,N,Health & Beauty,860.53,21,91,0
21734561,PS,4.94,94,215,N,Home & Living,3223.97,113,1681,0
21809312,NS,4.89,85,16,N,Health & Beauty,460,5,142,0
23191206,PS,4.92,95,164,N,Health & Beauty,10198.36,287,239,0
23645535,NS,4.8,88,7,N,Women Clothes,201,8,88,0
25458455,NS,4.94,91,32,N,Muslim Fashion,2039,41,619,0
26126303,NS,4.82,95,5,N,Computer & Accessories,208,7,48,0
26150192,NS,4.55,89,106,N,Fashion Accessories,768.13,8,990,0
26168478,PS,4.63,84,3969,N,Automotive,35322.24,1501,2520,0
27969601,NS,5,85,30,N,Groceries & Pets,1251.48,25,208,0
28703642,NS,4.72,78,189,N,Women Shoes,2657.51,34,5487,0
29355547,NS,4.55,78,3046,N,Home & Living,3622.61,78,4488,0
30370059,NS,5,89,17,N,Automotive,188.6,6,835,0
30670819,NS,4.88,95,69,N,Women Clothes,3374.14,64,345,0
30776608,NS,4.91,86,45,Y,Health & Beauty,225.45,7,41,1
31945249,PS,4.82,65,350,N,Groceries & Pets,8347.36,176,5132,0
32297661,NS,4.97,95,32,N,Health & Beauty,1050.15,29,131,0
32654442,NS,4.89,95,219,N,Baby & Toys,940.53,29,3845,0
33486871,NS,4.86,92,41,N,Home & Living,1324.75,18,46,0
33840295,NS,4.97,78,21,N,Health & Beauty,129.04,5,207,0
33879105,NS,4.86,88,77,N,Health & Beauty,485.48,13,572,0
34328828,NS,4.97,65,25,N,Groceries & Pets,708.64,7,57,0
35477279,PS,4.94,94,46,N,Computer & Accessories,3399.59,57,124,0
35672766,NS,4.7,90,54,N,Women's Bags,818.11,9,360,0
37951709,NS,5,95,14,N,Health & Beauty,275.12,5,48,0
38438342,NS,4.6,78,640,N,Baby & Toys,881.51,28,232,0
38869187,NS,4.61,78,307,N,Fashion Accessories,1285,29,731,0
42079778,NS,4.87,65,27,N,Baby & Toys,2783.4,50,298,0
43340106,NS,4.97,95,26,N,Mobile & Accessories,4179.57,39,43,0
44679498,NS,4.65,95,740,Y,Women's Bags,576.81,27,2224,1
46416757,NS,4.92,65,372,N,Sports & Outdoor,1849.6,16,1579,1
50714507,PS,4.74,57,4806,N,Home & Living,3460.72,161,1399,0
51112745,NS,4.9,89,4013,N,"Games, Books & Hobbies",28834.79,60,563,0
51721572,NS,4.86,78,178,N,Health & Beauty,12200.69,447,10736,0
53312626,NS,4.92,80,47,N,Baby & Toys,235.83,7,28,0
53565449,NS,4.94,95,78,N,Men Clothes,1233.49,20,385,0
53574505,NS,4.97,57,16,N,Baby & Toys,245.65,10,881,0
54873180,NS,4.69,93,669,N,Men Shoes,2612.4,7,9601,0
55410650,PS,4.87,94,41,N,Mobile & Accessories,16976.41,287,557,0
57021404,NS,4.82,93,65,N,Baby & Toys,865,10,788,0
59086364,PS,4.92,90,7,N,Home Appliances,19764.23,104,152,0
59764559,NS,4.55,90,1942,N,Mobile & Accessories,1248.7,44,1007,0
61740397,PS,4.98,94,85,N,Home & Living,8789.23,152,1444,0
62542377,NS,4.94,93,151,N,Automotive,988.34,9,19,0
64295086,PS,4.85,93,362,N,Automotive,32236.03,141,1268,0
64665115,NS,4.66,95,162,N,Home & Living,654.1,7,130,0
65317955,PS,4.9,89,94,N,Women Shoes,6874.87,189,1865,0
66348200,PS,4.99,95,279,N,"Games, Books & Hobbies",13219.06,220,991,0
66765719,NS,4.86,83,72,N,Health & Beauty,75018.65,934,1876,0
67033674,NS,4.94,87,45,N,Health & Beauty,486.94,12,1545,0
67938519,NS,4.97,95,21,N,Fashion Accessories,1377.57,18,183,0
68665681,NS,4.96,94,22,N,Mobile & Accessories,9647.9,28,70,0
69533974,NS,4.62,95,241,N,Home & Living,2685.97,35,579,0
69919716,NS,4.83,87,279,N,Home & Living,262.2,16,344,0
70016286,NS,4.44,95,323,N,Baby & Toys,624.53,22,114,0
70092014,NS,4.82,88,283,N,Mobile & Accessories,46785.54,1201,1840,0
70481948,NS,5,90,689,N,Women's Bags,302.48,12,1265,0
70512135,NS,4.78,86,2982,N,Fashion Accessories,313.74,19,651,0
72063213,NS,4.78,95,36,N,Groceries & Pets,259.49,6,184,0
72388390,NS,4.71,85,284,N,Women's Bags,3921.13,28,2800,0
72505942,NS,4.94,88,9,N,Muslim Fashion,2830.93,69,1057,0
73453280,PS,4.94,94,32,N,Health & Beauty,7621.57,124,513,0
73795327,NS,4.92,90,812,N,Baby & Toys,1258.41,23,2242,0
76198409,NS,4.46,84,2684,N,Home & Living,683.59,8,2986,0
76777794,NS,4.67,78,1216,N,Home & Living,5454.29,245,750,0
77187239,NS,4.97,90,59,N,Fashion Accessories,4301.28,14,311,0
77608728,NS,4.85,86,67,N,Muslim Fashion,1662.12,20,105,0
79651396,NS,4.91,91,202,N,Home & Living,555.5,12,334,0
79680910,NS,4.92,88,48,N,Groceries & Pets,933.93,29,245,0
81223101,NS,4.94,86,125,N,Baby & Toys,7492.66,70,12,0
82182688,PS,4.97,95,214,N,Home & Living,32169.75,651,674,0
84060589,NS,4.85,94,35,N,Muslim Fashion,2020.79,42,2366,0
84456794,PS,4.83,95,245,N,Mobile & Accessories,29443.62,637,804,0
85448420,NS,4.55,65,4027,N,Home & Living,11084.73,181,444,0
85580038,NS,4.95,86,65,N,Mobile & Accessories,261.89,14,45,0
87077740,NS,4.73,80,2398,N,Women's Bags,640.58,19,776,0
88570137,NS,4.96,82,11,N,"Games, Books & Hobbies",557.56,9,26,0
89752356,NS,4.81,92,8,N,Automotive,981,22,868,0
90013722,NS,5,95,5,N,Home Appliances,1744.5,5,3,0
90957809,NS,5,93,61,N,Health & Beauty,991.28,18,3530,0
91412838,NS,4.81,92,1870,N,Baby & Toys,2411.73,85,1812,0
92050828,NS,4.98,78,7,N,Health & Beauty,893.7,12,43,0
92069151,NS,4.93,95,20,N,Health & Beauty,1761.11,12,592,0
92757021,NS,4.82,78,9,N,Muslim Fashion,582.74,18,370,0
93180824,NS,4.92,88,87,N,Sports & Outdoor,254.81,7,15,0
93245382,PS,4.97,92,31,N,Home & Living,5729.6,86,545,0
93407481,PS,4.94,92,12,N,Muslim Fashion,4375.07,51,436,0
93411067,NS,4.91,92,18,N,Health & Beauty,11018.31,132,1423,0
94697877,NS,5,65,444,N,Home & Living,206,5,8,0
95672760,NS,4.56,93,125,N,Baby & Toys,207.49,5,637,0
95956636,NS,4.29,65,426,N,Women Clothes,524.6,16,648,0
97153451,NS,4.78,86,7,N,Men Clothes,3476,40,42,0
98319953,NS,4.83,93,104,N,Mobile & Accessories,1415.92,38,544,0
98786437,NS,4.92,65,130,N,Health & Beauty,1594.02,35,285,0
101826180,NS,4.87,89,19,N,Muslim Fashion,37648.19,615,468,0
104458800,NS,4.73,95,1754,N,Fashion Accessories,705.19,34,392,0
105359609,NS,4.68,95,65,N,Mobile & Accessories,6872.1,24,1108,0
105944969,NS,5,95,201,N,Health & Beauty,1004.6,20,22,0
106888990,NS,4.66,94,286,N,Automotive,1730.64,13,128,0
107225392,NS,5,78,49,N,Home & Living,1107.4,6,3,0
107825835,NS,4.86,95,66,N,Home & Living,450.33,5,39,0
111749127,PS,4.75,93,416,N,Men Clothes,40336.53,904,2557,0
112679286,PS,4.75,93,386,N,Mobile & Accessories,3411.8,155,471,0
115726099,NS,4.79,57,1594,N,Home & Living,533.02,20,10,0
116580865,NS,4.93,93,32,N,Groceries & Pets,2048.18,39,467,0
117331964,NS,4.83,78,12,N,Muslim Fashion,2189.58,18,79,0
119339681,NS,4.9,78,52,N,Health & Beauty,988.23,25,318,0
119846365,NS,4.59,88,382,N,Baby & Toys,1156.2,31,961,0
120493776,NS,4.96,65,27,N,Health & Beauty,3660.23,24,45,0
120682877,NS,4.93,82,8,N,"Games, Books & Hobbies",1005.3,7,8,0
121947584,NS,4.76,78,464,N,Women's Bags,736.39,40,17,0
122619174,NS,4.71,95,347,N,Watches,285.86,6,2686,0
123966658,NS,4.96,86,17,N,Health & Beauty,14019.48,170,652,0
126327577,NS,5,89,99,N,Health & Beauty,397.04,9,1623,0
126358268,NS,4.31,90,916,N,Health & Beauty,1966.87,38,527,0
127790316,PS,4.91,95,302,N,Mobile & Accessories,17109.95,237,460,0
129188813,NS,4.88,95,197,N,Baby & Toys,453.39,13,3557,0
129541234,PS,4.96,95,920,Y,Automotive,13774.22,296,237,1
130007188,NS,4.81,84,14,N,Home & Living,1559.97,17,271,0
131691889,NS,5,78,6,N,Health & Beauty,228.32,10,104,0
131741642,NS,5,65,5,N,Health & Beauty,590,7,3,0
131992052,NS,4.56,88,187,N,Health & Beauty,303.41,11,283,0
132588765,NS,4.5,84,82,N,Baby & Toys,124.2,5,386,0
133324536,NS,4.79,88,476,N,Women Clothes,1429.84,43,1009,0
134443524,PS,4.99,95,11,N,Gaming & Consoles,214000.09,3701,1012,0
134623023,NS,5,95,6,N,Groceries & Pets,368.36,6,8,0
135256967,NS,5,78,94,N,Men Clothes,1263.29,13,12,0
135851861,NS,4.67,88,98,N,Baby & Toys,261.45,6,186,0
136506777,NS,4.91,93,200,N,Baby & Toys,17743.89,168,480,0
139539917,NS,4.78,95,174,N,Home & Living,330.5,17,5639,0
140996251,NS,4,84,994,N,Women Clothes,356.91,7,63,0
141567988,NS,4.24,78,245,N,Mobile & Accessories,1380.71,30,369,0
141711133,NS,4.75,95,258,Y,Fashion Accessories,95.32,5,580,1
145151721,NS,5,95,6,N,Health & Beauty,850.04,12,5,0
146688364,NS,4.81,92,13,N,Mobile & Accessories,1536.53,23,5,0
479944,NS,4.88,91,41,N,Fashion Accessories,2292.12,42,505,0
627512,NS,4.57,65,88,N,Women Clothes,1880.39,57,14540,1
649640,NS,4.85,95,40,N,Health & Beauty,1667.69,15,324,0
1088062,NS,4.83,89,97,N,Home & Living,1346.26,26,426,0
1191626,NS,4.91,78,146,N,Women's Bags,924.69,22,4662,0
2382237,NS,4.94,91,71,N,Home & Living,995.27,17,623,0
2581481,PS,4.93,93,37,N,Baby & Toys,12581.26,220,1721,0
2884851,NS,4.75,90,31,N,Home & Living,740.66,9,1856,0
4936409,PS,4.61,87,1191,N,Home & Living,78652.38,2257,23504,0
5402744,NS,4.56,94,348,N,Home & Living,10514,36,322,0
6794540,NS,4.94,90,77,N,Health & Beauty,486.8,16,146,0
6834878,NS,4.92,95,20,N,Home & Living,1271.26,23,83,0
7333913,PS,4.73,92,4846,N,Home & Living,44011.82,1323,33300,0
8277807,NS,4.65,65,647,N,Watches,10637.34014,509,1215,0
8312973,PS,4.92,94,632,N,Automotive,70274.02,1236,1155,0
8768503,PS,4.92,94,8,N,Health & Beauty,2691.14,68,370,0
9269813,NS,4.95,90,297,N,Watches,5777.17,7,489,0
9284303,NS,4.97,87,12,N,Computer & Accessories,5371.81,635,2931,0
9691736,NS,4.49,65,860,N,Men Clothes,228.07,5,577,0
9868364,NS,4.87,95,67,N,Watches,581.16,29,319,0
11139687,PS,4.95,94,33,N,Health & Beauty,8052.12,132,1150,0
11291216,NS,4.76,92,340,N,Health & Beauty,1195.09,17,449,0
11546082,NS,4.83,88,18,N,Health & Beauty,564.2,10,182,0
12239433,NS,4.25,78,6,N,Home & Living,1352,6,121,0
12451300,NS,4.87,87,336,N,Baby & Toys,10007.8,168,3225,0
12670320,NS,4.44,65,4477,N,Women Clothes,5752.24,235,5972,0
12985447,NS,4.82,95,6,N,Groceries & Pets,870,5,105,0
13704273,NS,4.89,93,205,N,Home & Living,350.08,5,108,0
13734197,NS,4.9,83,240,N,Muslim Fashion,2850,22,715,0
14350116,NS,5,85,29,N,Automotive,727.25,6,110,0
14487254,PS,4.95,94,13,N,Men Clothes,50493.87,1233,3070,0
15270119,NS,4.96,92,24,N,Home & Living,565.25,23,146,0
15803398,NS,4.83,82,130,N,Health & Beauty,4179.14,65,443,0
16070346,NS,4.89,65,56,N,Health & Beauty,1266.45,33,866,0
16808095,NS,4.95,95,15,N,Health & Beauty,664,15,560,0
16878056,NS,4.98,78,39,N,Health & Beauty,305.28,7,82,0
17831302,PS,4.89,95,157,N,Women's Bags,203200.84,5233,18252,0
17909369,NS,4.86,81,150,N,Home & Living,352.19,11,493,0
19666664,PS,4.91,94,6,N,Home & Living,7566.08,222,213,0
20299986,NS,4.83,84,3267,N,Women Clothes,1702.22,40,1160,0
20504311,PS,4.81,65,168,N,Baby & Toys,13755.33,363,1933,0
21630832,NS,4.87,65,109,N,Baby & Toys,501.79,17,213,0
22226780,PS,4.95,95,11,N,Health & Beauty,5748.9,121,83,0
23354396,NS,5,92,204,N,Home & Living,1671,8,211,0
23526986,PS,4.94,82,97,N,Automotive,19698.08,239,137,0
24430404,NS,4.94,90,23,N,Automotive,1836.24,9,69,0
25126095,NS,4.95,95,6,N,Baby & Toys,382.5,14,382,0
25128682,PS,4.94,93,415,N,Baby & Toys,309491.13,2457,919,1
25196968,NS,4.83,91,44,N,Women's Bags,7145.1,76,1052,0
26643682,NS,4.88,88,11,N,Men Shoes,1300,6,199,0
26712533,NS,4.95,91,84,N,"Games, Books & Hobbies",4003.27,38,198,0
27094546,NS,4.88,93,431,N,Health & Beauty,73175.29,1048,14398,0
28805718,NS,4.97,85,44,N,Baby & Toys,572.66,10,252,0
30778772,NS,4.61,57,222,N,Mobile & Accessories,2112.33,68,1649,0
32474369,NS,4.96,78,78,N,Health & Beauty,1485.15,21,517,0
34275943,PS,4.95,92,2402,N,Automotive,27505.31,135,848,0
34397556,NS,4.94,78,6,N,Others,2585,29,1417,0
34695142,NS,4.89,95,15,N,Automotive,2345,28,114,0
34834760,NS,4.93,78,25,N,Health & Beauty,1419.68,17,81,0
35257588,PS,4.89,95,43,N,Home & Living,1779.82,54,151,0
36103230,PS,4.95,90,21,N,Home & Living,2429.99,60,113,0
37995012,NS,4.96,84,33,N,Baby & Toys,280.82,10,334,0
38048754,NS,4.98,82,22,N,Health & Beauty,534.17,13,34,0
38534021,PS,4.75,81,6,N,Mobile & Accessories,2075.73,44,408,0
39529229,PS,4.68,95,3190,N,Women Clothes,43188.44,758,17869,0
40915725,NS,4.92,95,10,N,Baby & Toys,262.82,10,79,0
42358820,NS,4.99,91,17,N,Home & Living,1613.29,43,90,0
43421123,PS,4.98,95,74,N,Health & Beauty,38933.9,284,296,0
43902934,PS,4.85,89,187,N,Mobile & Accessories,8443.5,149,3666,0
45396522,NS,4.77,95,502,N,Mobile & Accessories,409.6,22,474,0
46128080,NS,4.85,92,49,N,Groceries & Pets,655.48,25,91,0
47290669,NS,4.88,92,29,N,Baby & Toys,1410.16,58,240,0
48781967,NS,4.66,78,48,N,Health & Beauty,233.14,5,106,0
49075073,NS,4.76,92,269,N,Men Shoes,11368.2,137,9434,0
49075700,NS,4.61,84,240,N,Men Clothes,788.3,8,463,0
49791213,NS,5,65,6,N,Health & Beauty,817.17,7,18,0
50992108,NS,4.97,86,21,N,Women Shoes,652.77,17,110,0
51037939,NS,4.99,78,128,N,Home & Living,554.04,13,49,0
51068641,NS,4.95,84,12,N,Baby & Toys,382.08,7,342,0
51833691,NS,4.62,88,1027,N,Men Shoes,1332.8,9,4395,0
52609166,NS,4.72,65,53,N,Muslim Fashion,1175.9,8,883,0
53831920,NS,4.94,65,9,N,Health & Beauty,572.12,6,79,0
54211347,NS,5,82,7,N,Automotive,671.5,8,47,0
56082383,NS,4.99,84,341,N,"Games, Books & Hobbies",950.88,10,61,0
56114831,NS,4.98,91,279,N,Health & Beauty,2184.46,13,414,0
56128327,NS,4.93,92,28,N,Mobile & Accessories,2537.14,82,175,0
58336711,NS,4.94,95,6,N,Health & Beauty,757.9,29,170,0
59273868,NS,4.97,83,10,N,Health & Beauty,3747.63,52,27,0
60256899,NS,4.87,57,156,N,Mobile & Accessories,475.14,15,58,0
61631896,NS,4.84,65,62,N,Mobile & Accessories,256.24,8,1146,0
62943807,NS,4.95,86,20,N,Health & Beauty,321.58,10,79,0
63000177,NS,4.77,91,207,N,Home Appliances,917.16,10,898,0
63384546,NS,4.75,65,356,N,Health & Beauty,155.93,5,288,0
63509897,NS,4.89,88,90,N,Health & Beauty,710.14,13,57,0
64806451,NS,4.5,80,805,N,Computer & Accessories,223.72,5,8853,0
65298471,PS,4.85,95,59,Y,Home & Living,83327.62,1126,1185,1
65425006,PS,4.85,95,456,N,Women Shoes,8658.78,193,9354,0
66217073,NS,4.89,92,22,N,Health & Beauty,53527.95,360,227,0
67156170,PS,4.98,94,96,N,Health & Beauty,2639.69,71,420,0
67417572,NS,4.69,78,206,N,Mobile & Accessories,172.87,11,182,0
67920376,NS,4.94,93,64,N,Men Clothes,684.72,12,101,0
68109367,PS,4.77,91,583,N,Baby & Toys,4681.77,163,1615,0
68414304,NS,4.97,89,18,Y,Health & Beauty,1928.32,17,46,1
68800272,PS,4.96,92,19,N,Health & Beauty,9327.28,115,671,0
68867943,NS,4.79,65,127,N,Mobile & Accessories,609.78,35,2314,0
69030497,NS,4.82,92,651,N,Watches,4658.39,26,536,0
70255294,NS,4.11,87,287,N,Women Clothes,215.08,7,633,0
70661734,NS,4.84,78,191,N,Health & Beauty,7384.68,190,984,0
71917100,NS,4.92,92,564,N,Mobile & Accessories,41734.1,40,194,0
75017700,NS,5,95,58,N,Fashion Accessories,708.04,6,10,0
75518351,NS,4.98,94,42,N,Muslim Fashion,212.42,6,123,0
76868697,NS,4.93,95,50,N,Automotive,7251.62,162,39,0
77925771,PS,4.86,91,274,N,Automotive,97670.14,1917,2647,0
78540998,NS,4.68,95,273,N,Mobile & Accessories,2653.78,38,1261,0
79141219,NS,4.79,78,434,N,Muslim Fashion,1016,9,145,0
79694074,NS,4.87,92,967,N,Automotive,70863.44,1259,7181,0
79892051,NS,4.87,95,42,N,Women Shoes,4363,47,569,0
80103665,NS,4.6,95,919,N,Automotive,7507.47,51,71,0
80925141,NS,4.9,86,403,N,Computer & Accessories,13168.23,25,121,0
81190865,NS,5,95,73,N,Mobile & Accessories,453.31,11,24,0
81568456,NS,4.92,95,60,N,Fashion Accessories,2321.31,50,768,0
81845937,NS,4.9,80,10,N,Home & Living,5360.5,18,300,0
82136357,NS,4.79,91,258,N,Baby & Toys,5058.37,137,266,0
83534258,PS,4.88,95,559,N,Women's Bags,42343.62,1564,7164,0
83692237,NS,4.85,87,173,N,Baby & Toys,45657.42,1287,3802,0
84664881,PS,4.64,82,4453,N,Automotive,2709.84,103,84,0
85251828,PS,4.85,87,381,N,Baby & Toys,2165.31,67,2238,0
85632368,PS,4.87,65,328,N,Watches,15437.36,255,182,0
87435308,NS,4.98,57,21,N,Baby & Toys,647.05,22,58,0
87830911,NS,4.58,81,2440,N,Home & Living,1512.99,41,23,0
87985189,NS,4.89,95,310,N,Computer & Accessories,10051.9,257,242,0
89123031,NS,4.7,65,1968,N,Home & Living,2594.42,50,467,0
90129290,NS,4.68,81,498,N,Women Clothes,7181.46,199,1785,0
91026273,NS,5,95,144,N,Baby & Toys,348.9,7,219,0
91113040,PS,4.72,91,599,N,Baby & Toys,6220.46,213,1574,0
91238245,PS,4.89,86,796,N,Watches,3532.67,64,1746,0
91734938,NS,4.63,95,21,N,Health & Beauty,626.46,13,13,0
91844560,NS,4.85,65,466,N,Mobile & Accessories,479.38,30,3157,0
91875896,NS,4.65,78,918,N,Men Clothes,308.7,8,32,0
91896701,NS,4.92,82,38,N,Health & Beauty,2301.36,81,168,0
92353039,NS,4.82,95,106,N,Health & Beauty,1205.04,20,462,0
92580473,NS,4.81,78,1898,N,"Games, Books & Hobbies",4587.52,102,2141,0
95113226,NS,4.91,78,58,Y,Fashion Accessories,95636.87,2821,5119,1
96508224,NS,4.52,87,317,N,Women Shoes,348.86,9,4964,0
96678779,NS,5,93,34,N,Baby & Toys,1368.12,33,66,0
96682809,PS,4.94,91,293,N,Home & Living,11972.08,251,1136,0
96738433,NS,4.67,78,329,N,Fashion Accessories,608,8,153,0
98531544,NS,4.46,86,256,N,Fashion Accessories,4526.2,89,391,0
98951584,NS,4.98,78,42,N,Muslim Fashion,2126.52,20,38,0
99892512,NS,4.77,57,2185,N,Baby & Toys,604.1,16,323,0
101773238,NS,4.7,95,1943,N,Mobile & Accessories,965.58,38,1794,0
102286752,NS,4.77,95,997,N,Automotive,1691.47,17,30,0
102734967,NS,4.75,86,387,N,Fashion Accessories,1210.41,28,2667,0
107050481,NS,4.7,91,2716,N,Home & Living,11600.27,241,162,1
108384952,NS,4.83,85,881,N,Automotive,1260.98,22,847,0
109913299,NS,4.77,78,836,N,Mobile & Accessories,1538.5,70,2634,0
112400813,NS,4.8,65,2356,N,Mobile & Accessories,333.15,19,48,0
113870980,NS,4.66,95,223,N,Men Clothes,1007.99,30,101,0
115064503,NS,4.12,78,418,N,Home & Living,371.21,7,7,0
115155054,NS,4.93,92,207,N,Groceries & Pets,649.44,23,8,0
116268576,NS,4.9,78,226,N,Health & Beauty,277.56,7,314,0
117356578,NS,5,95,20,N,Men Clothes,475.04,5,80,0
118950737,NS,4.83,78,2604,N,Fashion Accessories,1316.66,58,300,0
119569585,NS,4.45,88,1212,N,Baby & Toys,187.8,5,235,0
120794387,NS,4.96,84,23,N,Health & Beauty,850.95,10,17,0
129683615,NS,5,95,100,N,Sports & Outdoor,217.54,5,1,0
129707621,NS,4.98,95,267,N,Baby & Toys,1501.93,36,938,0
131145824,NS,5,89,5,N,Baby & Toys,406.28,10,145,0
132809702,NS,4.41,88,346,N,Baby & Toys,466.15,31,1110,0
134073035,NS,5,89,192,N,Home & Living,629.53,7,287,0
134788254,NS,4.9,57,868,N,Automotive,117.85,6,1,0
134868583,NS,4.85,57,17,N,Home & Living,2850.79,7,8,0
137432756,NS,4.83,65,959,N,Men Shoes,636.31,6,29,0
138713970,NS,5,95,36,N,Baby & Toys,736.86,19,6,0
139390640,NS,5,78,17,N,Muslim Fashion,413.26,6,1,0
140366482,NS,4.41,95,240,N,"Games, Books & Hobbies",916.47,34,330,0
141594767,NS,4.76,86,2131,N,Home & Living,1195.97,57,5,0
